Задолженность,"Просрочка, дни",Первоначльный лимит,BIRTHDATE,SEX,EDU,INCOME,TERM,Рейтинг кредитной истории,LV_AREA,LV_SETTLEMENTNAME,INDUSTRYNAME,PDN,CLIENTID,SCORINGMARK,UNDERAGECHILDRENCOUNT,VELCOMSCORING,FAMILYSTATUS
5432.43,0,6000.0,2000-11-15,Женский,Среднее специальное,1412.06,60,C3,Минская область,ЖОДИНО,Торговля,0.3,974995,174.0,0,205.0,1
4072.46,0,5000.0,1984-03-08,Женский,Среднее,1135.11,36,B2,Минская область,БОБРОВИЧИ,АПК,0.34,976217,217.0,3,286.0,1
12022.41,3,13100.0,1999-08-21,Мужской,Среднее специальное,1968.5,60,B3,МИНСКАЯ,ЩИТКОВИЧИ,МВД/МЧС/МО,0.4,974544,230.0,0,-2.0,2
16018.84,0,18000.0,1993-09-27,Мужской,Среднее специальное,1904.21,60,C1,г. Минск,МИНСК,Торговля,0.4,976472,187.0,1,-2.0,1
905.38,0,1000.0,1994-06-25,Мужской,Среднее специальное,1762.64,60,D1,ГОМЕЛЬСКАЯ ОБЛАСТЬ,ЖЛОБИН,Производство,0.23,935271,130.0,1,-2.0,1
2987.85,0,3300.0,1997-09-19,Мужской,Высшее,1913.4,60,B2,г. Минск,МИНСК,АПК,0.17,944598,228.0,0,-2.0,1
1995.5,0,2450.0,1999-05-06,Мужской,Среднее специальное,947.05,36,C2,ГОМЕЛЬСКАЯ ОБЛАСТЬ,РОГАЧЁВ,Производство,0.4,957161,119.0,0,583.0,2
7514.82,0,8300.0,2001-03-16,Мужской,Среднее специальное,1284.26,60,C1,,Гомель,Производство,0.31,975546,157.0,0,-2.0,2
1005.05,3,1100.0,1968-04-06,Женский,Среднее,641.94,60,C1,Минская область,МЯДЕЛЬ,Медицина и здравоохранение,0.4,976103,206.0,0,-2.0,1
905.38,0,1000.0,1992-08-29,Мужской,Среднее специальное,1386.66,60,C2,Гомельская область,РОГАЧЕВ,Производство,0.27,938619,141.0,0,-2.0,2
2443.32,0,3000.0,2003-11-24,Мужской,Среднее специальное,1033.38,36,,Минская область,БОБРОВИЧИ,АПК,0.12,566895,101.0,0,373.0,2
6787.52,0,7500.0,1996-04-06,Женский,Высшее,1359.52,60,C3,Гродненская область,СЛОНИМ,Финансы и страхование,0.34,562418,286.0,0,978.0,1
1086.44,0,1200.0,1988-05-24,Женский,Среднее специальное,1115.99,60,D2,МОГИЛЕВСКАЯ,ТРИЛЕСИНО,Услуги населению,0.4,922888,139.0,2,-2.0,1
3494.87,0,5000.0,2001-11-15,Мужской,Высшее,816.7,24,,Минская область,МАЧУЛИЩИ,Торговля,0.33,975495,159.0,0,-2.0,2
1358.07,0,1500.0,1973-12-15,Женский,Среднее специальное,781.17,60,D2,Витебская область,ШУМИЛИНО,Производство,0.33,976559,117.0,0,-2.0,1
13576.36,0,15000.0,1985-06-17,Мужской,Среднее специальное,1196.26,60,B3,Брестская область,КОШИЛОВО,Торговля,0.36,960900,145.0,2,-2.0,1
2548.12,0,2850.0,1974-03-27,Мужской,Высшее,884.33,60,B2,г. Минск,МИНСК,Строительство,0.09,976149,216.0,0,929.0,1
3259.48,0,3600.0,1988-04-20,Женский,Высшее,1433.15,60,A2,г. Минск,МИНСК,Торговля,0.4,975819,309.0,3,-2.0,1
943.65,0,1350.0,2000-11-27,Мужской,Среднее,1484.07,24,C2,Гомельская область,ДОБРУШ,Производство,0.12,977003,142.0,0,544.0,2
3621.59,0,4000.0,1994-01-17,Женский,Среднее специальное,741.47,60,C2,Могилевская область,ГОРКИ,Услуги населению,0.29,977427,175.0,2,-2.0,1
3930.0,0,8300.0,2000-06-04,Мужской,Высшее,1654.8,36,D1,Витебская область,СЕННО,МВД/МЧС/МО,0.32,976307,163.0,0,-2.0,2
1722.79,0,2500.0,1994-04-17,Мужской,Среднее специальное,1854.99,24,B1,г. Минск,МИНСК,Производство,0.09,673078,266.0,1,-2.0,1
9054.02,0,10000.0,1972-01-26,Мужской,Среднее специальное,806.83,60,B1,г. Минск,МИНСК,Услуги населению,0.4,974360,239.0,2,875.0,1
3257.92,0,4000.0,1986-09-10,Женский,Среднее специальное,2626.2,36,D1,Минская область,КУРКОВО,АПК,0.25,684761,125.0,3,549.0,1
2263.53,0,2500.0,1978-07-30,Мужской,Высшее,1476.42,60,C1,МИНСКАЯ ОБЛАСТЬ,БОРИСОВ,Торговля,0.36,958808,238.0,3,961.0,1
4526.97,0,5000.0,1977-05-24,Женский,Среднее специальное,1560.64,60,A2,Минская область,СЛУЦК,АПК,0.24,812305,258.0,0,675.0,2
698.97,0,1000.0,1999-02-20,Мужской,Высшее,901.27,24,,г. Минск,Минск,Наука и образование,0.06,478761,185.0,0,747.0,2
6784.57,0,7500.0,1972-07-01,Мужской,Среднее специальное,1203.17,60,C1,ГОМЕЛЬСКАЯ ОБЛАСТЬ,ВЕЛИКИЕ АВТЮКИ,АПК,0.18,976148,172.0,0,-2.0,2
9642.53,0,10650.0,1993-06-02,Мужской,Среднее специальное,1417.68,60,C1,ВИТЕБСКАЯ ОБЛАСТЬ,ВИТЕБСК,Транспорт/перевозки,0.4,976630,172.0,1,757.0,1
13217.0,0,14600.0,2000-09-16,Мужской,Среднее специальное,1507.05,60,E3,Витебская область,ПОБЕДА,Наука и образование,0.4,509942,102.0,0,-2.0,2
7831.69,0,8650.0,2003-09-18,Мужской,Среднее специальное,2047.52,60,D1,Минская область,ЖОДИНО,Производство,0.4,510753,109.0,0,-2.0,1
819.44,0,1000.0,1996-08-27,Мужской,Среднее специальное,1290.0,60,C3,Минская область,МИХЕЙКИ,МВД/МЧС/МО,0.32,940655,184.0,0,-2.0,2
1629.0,0,2000.0,1964-07-31,Мужской,Среднее,674.12,36,B2,ГОМЕЛЬСКАЯ,БОРЩОВКА,АПК,0.38,975963,171.0,0,-2.0,2
1048.46,0,1500.0,1975-01-03,Мужской,Среднее специальное,1998.54,24,B3,Брестская область,КОБРИН,Строительство,0.34,974354,176.0,1,-2.0,1
6883.06,3,7500.0,1976-05-08,Женский,Среднее специальное,1706.77,60,C2,ГОМЕЛЬСКАЯ,ВЕЛИКИЙ БОР,АПК,0.13,976562,185.0,2,-2.0,1
2263.53,0,2500.0,1993-03-27,Женский,Среднее специальное,1038.35,60,E2,ВИТЕБСКАЯ,ВИТЕБСК,Производство,0.4,655140,116.0,1,-2.0,1
2443.46,0,3000.0,1986-03-28,Мужской,Среднее специальное,3158.36,36,B2,г. Минск,МИНСК,Строительство,0.17,375532,170.0,1,-2.0,2
13580.99,0,15000.0,1994-09-19,Женский,Высшее,3236.4,60,A1,,МОГИЛЕВ,Транспорт/перевозки,0.16,977265,301.0,0,905.0,1
1675.19,3,2000.0,1994-07-11,Женский,Среднее специальное,1295.42,36,E1,,МОГИЛЕВ,АПК,0.39,977262,102.0,1,-2.0,2
4525.89,0,5000.0,1971-01-01,Женский,Среднее,1062.22,60,B1,Минская область,БОРИСОВ,Государственное управление,0.38,974824,177.0,0,-2.0,2
6337.81,0,7000.0,1991-03-20,Мужской,Неоконченное высшее,2544.61,60,C1,г. Минск,МИНСК,Производство,0.18,856889,217.0,1,-2.0,1
7234.52,0,8000.0,1983-09-19,Женский,Среднее специальное,1358.94,60,B1,Минская область,БОБРОВИЧИ,АПК,0.23,974328,266.0,2,473.0,1
7062.13,0,7800.0,1989-01-22,Мужской,Среднее,1505.0,60,A2,Гомельская область,ГОМЕЛЬ,Торговля,0.4,977415,254.0,0,873.0,2
5895.37,0,7000.0,1992-06-02,Мужской,Среднее,1533.2,60,B2,Гродненская область,ВОЛКОВЫСК,Строительство,0.13,977066,163.0,2,-2.0,1
3621.59,0,4000.0,1982-08-17,Мужской,Среднее специальное,2753.77,60,C1,Минская область,СОЛИГОРСК,Производство,0.34,976316,205.0,2,-2.0,1
7786.45,0,8600.0,1998-06-13,Женский,Среднее,902.97,60,C2,Могилевская область,ОРЕХОВКА,АПК,0.4,971086,138.0,2,-2.0,1
4889.17,0,5400.0,1981-08-16,Мужской,Высшее,1729.92,60,B3,Брестская область,БАРАНОВИЧИ,Производство,0.4,976834,226.0,3,734.0,1
905.38,0,1000.0,1994-12-29,Мужской,Высшее,1745.8,60,A3,Брестская область,БАРАНОВИЧИ,МВД/МЧС/МО,0.04,909560,325.0,1,-2.0,1
905.38,0,1000.0,1989-10-09,Мужской,Высшее,2065.45,60,D3,МОГИЛЕВСКАЯ,МОГИЛЕВ,Производство,0.3,795208,169.0,0,897.0,1
4526.97,0,5000.0,1983-11-03,Мужской,Среднее специальное,2691.56,60,D1,ГРОДНЕНСКАЯ ОБЛАСТЬ,ЛЕЩЕНЯТЫ,Производство,0.34,974830,73.0,0,-2.0,1
4588.68,3,5000.0,1985-09-29,Женский,Высшее,1276.1,60,D1,Минская область,ВОЛМА,Медицина и здравоохранение,0.11,976173,152.0,0,-2.0,1
698.97,0,1000.0,2003-05-17,Мужской,Среднее специальное,537.14,24,,г. Минск,МИНСК,Торговля,0.1,974159,135.0,0,-2.0,2
838.67,3,1000.0,2001-09-02,Мужской,Высшее,2000.0,36,E1,г. Минск,МИНСК,МВД/МЧС/МО,0.33,923133,190.0,0,-2.0,2
5437.05,95,5700.0,2003-02-17,Мужской,Среднее специальное,1208.14,60,D1,Минская область,ДРУЖНЫЙ,Производство,0.4,952309,71.0,0,-2.0,2
11943.44,0,13200.0,1998-02-04,Женский,Среднее специальное,1679.55,60,E3,Могилевская область,КИРОВСК,Торговля,0.29,976572,124.0,0,-2.0,2
9054.02,0,10000.0,1969-09-15,Мужской,Среднее специальное,3056.59,60,A3,ГРОДНЕНСКАЯ,ГРОДНО,Строительство,0.14,976598,228.0,1,-2.0,2
19773.58,185,20000.0,1990-02-16,Женский,Высшее,1738.65,60,D1,Могилевская область,ШКЛОВ,Производство,0.35,977273,138.0,1,-2.0,1
905.38,0,1000.0,1984-02-15,Мужской,Среднее специальное,717.95,60,B3,МОГИЛЁВСКАЯ,МОГИЛЕВ,АПК,0.16,974163,187.0,0,-2.0,2
698.97,0,1000.0,1989-04-28,Мужской,Среднее,1495.66,24,B1,Могилевская область,БОБРУЙСК,Производство,0.31,974835,230.0,1,-2.0,1
6609.44,0,7300.0,1993-06-15,Женский,Высшее,1655.79,60,C2,г. Минск,МИНСК,Транспорт/перевозки,0.4,552774,186.0,0,724.0,2
2795.89,0,4000.0,1980-08-24,Женский,Высшее,1116.0,24,C1,,Гомель,Торговля,0.4,914049,236.0,0,857.0,1
2257.8,0,5000.0,1988-02-24,Мужской,Высшее,2231.23,36,A3,Минская область,ФАНИПОЛЬ,Производство,0.3,434890,282.0,2,-2.0,1
1358.07,0,1500.0,1990-10-04,Мужской,Высшее,2246.32,60,E1,Гомельская область,МОЗЫРЬ,Производство,0.2,561462,87.0,0,-2.0,2
2850.12,3,3400.0,1979-04-26,Женский,Среднее,911.21,36,C3,Минская область,КРАСНЫЙ ДАР,АПК,0.15,977640,145.0,0,-2.0,2
4617.54,0,5100.0,1981-04-03,Мужской,Среднее специальное,1911.21,60,B3,Минская область,БЕРЕЗИНСКОЕ,АПК,0.4,976226,95.0,0,254.0,2
1358.07,0,1500.0,2003-08-19,Мужской,Среднее,1342.82,60,C1,БРЕСТСКАЯ ОБЛАСТЬ,БАРАНОВИЧИ,Торговля,0.07,976885,180.0,0,-2.0,2
18351.57,3,20000.0,1966-01-19,Мужской,Среднее специальное,1714.87,60,A1,МИНСКАЯ,ЮЗУФОВО,Транспорт/перевозки,0.34,977289,242.0,0,751.0,1
2967.23,62,3150.0,1987-06-28,Женский,Среднее специальное,1476.32,60,B2,г. Минск,МИНСК,Производство,0.4,870684,208.0,0,-2.0,2
2096.92,0,3000.0,1981-05-05,Мужской,Среднее,1554.17,24,D2,г. Минск,МИНСК,Услуги населению,0.1,734401,83.0,2,-2.0,1
4074.28,0,4500.0,1980-10-29,Мужской,Среднее специальное,1130.21,60,B2,Могилевская область,ОСИПОВИЧИ,Производство,0.12,977943,189.0,2,-2.0,1
3621.59,0,4000.0,1974-04-22,Женский,Высшее,1035.01,60,C1,МОГИЛЕВСКАЯ ОБЛАСТЬ,ЧАУСЫ,Наука и образование,0.11,976627,244.0,0,-2.0,2
4526.97,0,5000.0,1969-09-02,Мужской,Среднее специальное,1956.29,60,B3,Минская область,ОРЕШНИКИ,Транспорт/перевозки,0.36,15514,188.0,0,-2.0,1
698.97,0,1000.0,1989-11-22,Мужской,Среднее специальное,2719.46,24,B1,Минская область,Солигорск,Производство,0.1,124506,256.0,2,902.0,1
1397.95,0,2000.0,1995-07-10,Мужской,Среднее специальное,1786.33,24,D3,г. Минск,Минск,Производство,0.33,947944,103.0,0,-2.0,2
2716.22,0,3000.0,1965-02-27,Мужской,Среднее,1081.99,60,C2,МОГИЛЕВСКАЯ,ЗАСТЕНОК УСТЕРХИ,АПК,0.28,976326,153.0,2,-2.0,1
6333.91,0,7000.0,2000-09-08,Мужской,Высшее,1654.8,60,C2,Витебская область,БОРОВКА,МВД/МЧС/МО,0.34,976810,224.0,1,-2.0,1
1907.75,95,2000.0,1973-05-14,Женский,Среднее специальное,1142.39,60,C3,МОГИЛЕВСКАЯ,ХИМЫ,Производство,0.27,945038,170.0,0,-2.0,2
5965.34,3,6500.0,1974-06-01,Женский,Среднее специальное,1625.14,60,D3,Минская область,ЛАНЬ,АПК,0.23,978036,110.0,0,-2.0,2
7341.92,3,8000.0,2001-07-16,Мужской,Неоконченное высшее,1500.0,60,D3,Минская область,БЫТЧА,МВД/МЧС/МО,0.39,636362,153.0,0,483.0,2
917.47,3,1000.0,1979-04-15,Женский,Среднее специальное,745.38,60,C2,ГРОДНЕНСКАЯ,ГРОДНО,Медицина и здравоохранение,0.29,917688,163.0,0,-2.0,2
4943.39,185,5000.0,1988-09-18,Женский,Среднее специальное,913.52,60,C1,Гродненская область,Лида,Торговля,0.38,977514,181.0,3,938.0,1
1835.52,3,2000.0,2003-07-13,Мужской,Среднее специальное,1400.0,60,C3,Гомельская область,ЖИТКОВИЧИ,МВД/МЧС/МО,0.16,940209,184.0,0,-2.0,2
5884.66,0,6500.0,1989-09-17,Мужской,Среднее специальное,2240.06,60,B2,г. Минск,МИНСК,Строительство,0.13,977250,118.0,0,200.0,2
14885.6,0,16500.0,1988-04-25,Мужской,Высшее,2304.52,60,A3,г. Минск,МИНСК,Спорт и туризм,0.21,976838,272.0,0,955.0,2
3373.01,0,3750.0,1981-09-22,Женский,Среднее специальное,1802.85,60,C3,Минская область,ЗАСЛАВЛЬ,Торговля,0.31,904837,184.0,0,-2.0,1
1044.06,0,1500.0,1998-11-08,Женский,Высшее,1667.43,24,B2,г. Минск,МИНСК,Информационные технологии,0.39,601186,271.0,0,-2.0,2
1358.07,0,1500.0,1996-12-05,Мужской,Среднее специальное,1271.21,60,C1,Брестская область,СТРАДЕЧЬ,Транспорт/перевозки,0.34,963621,211.0,1,-2.0,1
1221.77,0,1500.0,2001-12-23,Мужской,Среднее специальное,1620.8,36,C3,Минская область,МОЛОДЕЧНО,Производство,0.35,822748,161.0,0,-2.0,2
905.38,0,1000.0,1992-08-09,Мужской,Среднее специальное,1583.09,60,C2,г. Минск,МИНСК,Торговля,0.4,912277,142.0,0,-2.0,2
7554.25,0,8350.0,2001-11-12,Мужской,Высшее,963.57,60,C1,Брестская область,ПИНСК,Государственное управление,0.4,975865,221.0,0,-2.0,2
